Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
FR;CALAIS;Calais Parmentier;50.95779999990659, 1.890080000372347;CO;eea;µg/m³;12.5;2017-05-02T09:00:00-05:00;France
FR;GRANDFONTAINE;Donon Vosges Moyennes 2;48.4929920001705, 7.129800000378354;NO2;eea;µg/m³;4.3;2024-10-23T02:00:00-05:00;France
FR;TAVAUX;Tavaux;47.04260999995853, 5.400897000297173;NO;eea;µg/m³;12.9;2024-03-11T04:00:00-05:00;France
FR;CANNES;CANNES BROUSSAILLES;43.55838799980638, 7.005918999830035;PM2.5;eea;µg/m³;7.1;2024-10-23T02:00:00-05:00;France
FR;DIJON;Dijon Péjoces;47.307369999826875, 5.0658809996467875;O3;eea;µg/m³;35.0;2024-10-23T02:00:00-05:00;France
FR;REIMS;Jean d Aulan;49.2241669997297, 4.020555999767868;NO2;eea;µg/m³;15.6;2024-10-23T02:00:00-05:00;France
FR;FLOIRAC;Floirac Branne;44.84340999981984, -0.5069799996193494;PM10;eea;µg/m³;5.8;2024-10-21T20:00:00-05:00;France
FR;BERRE-L'ÉTANG;Berre l'Etang;43.48623299979876, 5.171939000055044;O3;eea;µg/m³;4.8;2024-10-23T02:00:00-05:00;France
FR;VENACO;VENACO;42.236026999681435, 9.19002799967727;NO2;eea;µg/m³;0.8;2022-01-05T20:00:00-06:00;France
FR;AIX-EN-PROVENCE;AIX CENTRE ECOLE ART;43.53028499968472, 5.440912000080743;PM10;eea;µg/m³;11.5;2024-10-23T02:00:00-05:00;France
FR;SABLONS;Sablons;45.321846000241116, 4.770702000301369;O3;eea;µg/m³;44.5;2024-10-23T02:00:00-05:00;France
FR;ROMANS-SUR-ISÈRE;Romans-sur-Isère;45.04250000001699, 5.044299999923555;PM2.5;eea;µg/m³;4.1;2024-10-23T02:00:00-05:00;France
FR;VERNEUIL;Verneuil;46.81469300005123, 2.6100689998624795;O3;eea;µg/m³;3.2;2024-10-23T02:00:00-05:00;France
FR;SAINT-ÉTIENNE;SAINT ETIENNE SUD;45.420089999725384, 4.395422000345383;PM2.5;eea;µg/m³;6.7;2024-10-23T02:00:00-05:00;France
FR;MERLÉAC;Kergoff;48.26196300026596, -2.9436309999704036;O3;eea;µg/m³;46.1;2024-10-23T02:00:00-05:00;France
FR;VAL-DE-REUIL;Base loisirs Poses;49.30487000028143, 1.214367000214201;PM10;eea;µg/m³;4.6;2024-10-23T01:00:00-05:00;France
FR;PARIS 18E ARRONDISSEMENT;PARIS 18eme;48.891665999897555, 2.346666999987613;NO;eea;µg/m³;4.9;2024-03-11T02:00:00-05:00;France
FR;LES ULIS;LES ULIS;48.67944300023046, 2.1655559999612075;O3;eea;µg/m³;0.8;2024-10-23T02:00:00-05:00;France
FR;CHÂTENOIS;Chatenois;47.147250000089905, 5.556116999749812;SO2;eea;µg/m³;0.1;2024-10-23T02:00:00-05:00;France
FR;ALBI;ALBI DELMAS;43.927770000111174, 2.1458969996872663;NO2;eea;µg/m³;5.6;2024-10-23T02:00:00-05:00;France
FR;BLAGNAC;Toulouse aéroport côté trafic;43.63347599975306, 1.3757169998594143;NO;eea;µg/m³;4.3;2024-03-11T02:00:00-05:00;France
FR;FONTAINEBLEAU;Zone Rurale SE;48.354700000193844, 2.6453000000409044;NO2;eea;µg/m³;4.0;2024-10-23T02:00:00-05:00;France
FR;MÉRIGNAC;MERIGNAC;44.84137300016613, -0.6510679997143803;NO2;eea;µg/m³;10.9;2024-10-23T02:00:00-05:00;France
FR;MONTANDON;Montandon Baresans;47.29464000025687, 6.825860999589783;PM10;eea;µg/m³;6.4;2024-10-23T02:00:00-05:00;France
FR;VILLEURBANNE;Lyon Périphérique;45.774819999808635, 4.898572000411539;PM10;eea;µg/m³;22.1;2024-10-21T20:00:00-05:00;France
FR;SALON-DE-PROVENCE;SALON;43.639003999818094, 5.101096999756598;O3;eea;µg/m³;27.8;2024-10-23T02:00:00-05:00;France
FR;ANNECY;LOVERCHY;45.89527999992216, 6.118333000326252;O3;eea;µg/m³;15.9;2024-10-23T02:00:00-05:00;France
FR;CHÂTEAUROUX;Chateauroux Sud;46.798280000207406, 1.6931389998002828;NO;eea;µg/m³;3.1;2024-03-11T04:00:00-05:00;France
FR;SAINT-PAUL;Plateau Caillou;-21.022112000275254, 55.26677299957384;NO;eea;µg/m³;3.1;2024-03-11T04:00:00-05:00;France
FR;BAIE-MAHAULT;ST de Baie mahault;16.257306999740155, -61.591724000360706;NO2;eea;µg/m³;1.4;2024-10-23T02:00:00-05:00;France
FR;GRANDE-SYNTHE;Grande-synthe;51.02446000023847, 2.302149999732888;NO;eea;µg/m³;0.2;2024-03-10T22:00:00-05:00;France
FR;MONTPELLIER;Montpellier Prés d'Arènes;43.591500000324274, 3.886809999908339;PM2.5;eea;µg/m³;8.4;2024-10-23T02:00:00-05:00;France
FR;THIONVILLE;Thionville-Centre;49.35833700015846, 6.156942000146252;O3;eea;µg/m³;54.2;2022-12-30T18:00:00-06:00;France
FR;MULHOUSE;Mulhouse-Briand;47.74768400026196, 7.321364000070028;NO2;eea;µg/m³;20.8;2024-10-23T02:00:00-05:00;France
FR;CHAMBÉRY;PASTEUR;45.56471999986505, 5.9283329998835805;NO2;eea;µg/m³;9.4;2024-10-23T02:00:00-05:00;France
FR;LA COULONCHE;La Coulonche MERA;48.645000000143845, -0.4583330002357768;PM2.5;eea;µg/m³;3.7;2024-10-23T02:00:00-05:00;France
FR;SAINT-PIERRE;Ligne Paradis;-21.312895000039077, 55.47419399957535;O3;eea;µg/m³;56.4;2024-10-23T02:00:00-05:00;France
FR;SAINT-MARTIN-DU-TERTRE;Zone Rurale Nord;49.100276999827166, 2.343889000395661;PM2.5;eea;µg/m³;6.2;2024-10-23T02:00:00-05:00;France
FR;SAINT-MICHEL-DE-MAURIENNE;Maurienne Trafic;45.20936599975798, 6.480326000050204;NO2;eea;µg/m³;13.7;2024-10-23T02:00:00-05:00;France
FR;PANTIN;RN2-PANTIN;48.90221999982184, 2.390832999714743;NO;eea;µg/m³;20.6;2024-03-11T04:00:00-05:00;France
FR;ATTON;Atton;48.88638699976619, 6.0936109998895915;NO;eea;µg/m³;1.5;2023-09-18T06:00:00-05:00;France
FR;FORT-DE-FRANCE;Reneville;14.614111000419951, -61.05308000035039;NO2;eea;µg/m³;3.8;2024-10-23T02:00:00-05:00;France
FR;SAINT-LAURENT-BLANGY;St-Laurent-Blangy;50.308859999941504, 2.807368999561428;PM2.5;eea;µg/m³;1.7;2024-10-21T20:00:00-05:00;France
FR;BOUGUENAIS;LES COUETS;47.18591999976648, -1.591497199973763;NO;eea;µg/m³;21.1;2024-03-11T03:00:00-05:00;France
FR;SAINT-ÉTIENNE-DE-MONTLUC;S ETIENNE DE MONTLUC;47.28318000004529, -1.7831640001716063;NO2;eea;µg/m³;4.9;2024-10-22T21:00:00-05:00;France
FR;DONGES;LA MEGRETAIS;47.32270399971875, -2.039244000150572;NO2;eea;µg/m³;5.6;2024-10-22T21:00:00-05:00;France
FR;LE MANS;GUEDOU;47.98892000006442, 0.19598300032215263;NO;eea;µg/m³;9.5;2024-03-11T01:00:00-05:00;France
FR;SAINT-PAUL;Chaussée Royale;-20.998576999937065, 55.280619999672524;PM2.5;eea;µg/m³;2.6;2024-10-21T20:00:00-05:00;France
FR;ÉPINAL;Epinal;48.17278000028067, 6.4528109999529795;SO2;eea;µg/m³;1.1;2019-08-09T06:00:00-05:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.45749699999999, 1.5711110000000001;O3;EEA France;µg/m³;45.5;2024-03-04T01:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.57555800000001, 1.418611;NO;EEA France;µg/m³;33.7;2024-03-04T01:00:00-06:00;France
FR;ATMO NORMANDIE;NET-FR069A;49.40051999999999, 1.098825;O3;EEA France;µg/m³;1.1;2024-03-04T01:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;44.86555499999999, -0.939444;NO2;EEA France;µg/m³;2.6;2024-03-04T01:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.09444, 0.744722;SO2;EEA France;µg/m³;-0.4;2024-03-04T01:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;45.18972, 0.727222;O3;EEA France;µg/m³;7.0;2024-03-04T01:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.928055, 2.146111;PM10;EEA France;µg/m³;6.9;2024-03-04T01:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;44.508655999999995, 0.142503;NO;EEA France;µg/m³;4.5;2024-03-04T01:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.834403999999985, 4.374219;NO;EEA France;µg/m³;3.3;2024-03-04T01:00:00-06:00;France
FR;Yonne;FR26016;48.2005841475738, 3.277224836372;NO2;EEA France;µg/m³;55.3;2024-01-29T11:00:00-06:00;France
FR;Eure-et-Loir;FR34046;48.7314125600919, 1.36388514642015;NO2;EEA France;µg/m³;9.3;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR03043;43.3060996358468, 5.3957936361337895;SO2;EEA France;µg/m³;0.5;2024-01-29T11:00:00-06:00;France
FR;Guadeloupe;FR37001;16.256102565157, -61.5902925098026;NO;EEA France;µg/m³;0.0;2024-01-29T11:00:00-06:00;France
FR;Var;FR03064;43.1322279826256, 5.99220311956643;PM2.5;EEA France;µg/m³;6.4;2024-01-29T10:00:00-06:00;France
FR;Vaucluse;FR03080;43.9497553662994, 4.80507947160248;NO;EEA France;µg/m³;1.2;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR02029;43.3995726680061, 5.11471976688564;SO2;EEA France;µg/m³;2.1;2022-01-06T19:00:00-06:00;France
FR;Bouches-du-Rhône;FR02020;43.510559975903, 5.21972384044637;PM10;EEA France;µg/m³;18.6;2020-01-15T07:00:00-06:00;France
FR;Reunion;FR38020;-21.009739859322, 55.2727106111753;NO2;EEA France;µg/m³;6.4;2024-01-29T09:00:00-06:00;France
FR;;FR03087;43.9370778926249, 4.82493223938152;PM10;EEA France;µg/m³;18.0;2023-02-01T18:00:00-06:00;France
FR;;FR08252;44.0535311975936, 4.69736248588371;PM10;EEA France;µg/m³;18.1;2020-12-30T07:00:00-06:00;France
FR;;FR34018;47.9979271894844, 2.71951477537923;O3;EEA France;µg/m³;37.1;2020-12-14T06:00:00-06:00;France
FR;;FR30023;48.6333389994676, 6.304828;SO2;EEA France;µg/m³;5.1;2020-03-26T07:00:00-05:00;France
FR;;FR02005;43.4051999994639, 5.0515;NO2;EEA France;µg/m³;21.1;2020-03-06T03:00:00-06:00;France
FR;;Serv Tech Guipry;47.8319337214448, -1.8363271206442848;O3;EEA France;µg/m³;60.0;2019-12-19T08:00:00-06:00;France
FR;;FR31014;43.307777999464, -0.322778;PM10;EEA France;µg/m³;8.8;2019-01-21T04:00:00-06:00;France
FR;;FR35003;45.8310999994634, 1.256875;PM10;EEA France;µg/m³;11.1;2019-01-02T03:00:00-06:00;France
FR;;FR35003;45.8310999994634, 1.256875;O3;EEA France;µg/m³;22.7;2019-01-07T04:00:00-06:00;France
FR;;FR31032;44.1922219994633, 0.623889;NO2;EEA France;µg/m³;23.2;2018-12-27T01:00:00-06:00;France
FR;;FR07020;46.0602779994636, 3.515139;O3;EEA France;µg/m³;110.58;2018-08-23T07:00:00-05:00;France
FR;;StMalo Courtoisville;48.654741414049035, -1.9961374096891475;NO2;EEA France;µg/m³;4.83;2018-06-21T01:00:00-05:00;France
FR;;FR34038;46.8147189994643, 2.610806;PM2.5;EEA France;µg/m³;7.95;2018-04-24T19:00:00-05:00;France
FR;;FR34061;47.5946059994655, 1.303647;PM10;EEA France;µg/m³;15.35;2018-04-24T19:00:00-05:00;France
FR;;FR34028;47.3949999994651, 0.7046;PM10;EEA France;µg/m³;13.98;2018-04-24T19:00:00-05:00;France
FR;;FR10026;50.9508329994749, 1.8425;SO2;EEA France;µg/m³;0.23;2018-04-22T12:00:00-05:00;France
FR;;FR33114;45.2525809994632, 6.397014;NO2;EEA France;µg/m³;44.93;2018-02-13T01:00:00-06:00;France
FR;;FR14201;49.3491275183707, 4.06959281588246;NO2;EEA France;µg/m³;15.18;2018-01-05T06:00:00-06:00;France
FR;GONFREVILLE-L'ORCHER;Gonfreville l Orcher;49.50273000006004, 0.23248599967153102;CO;eea;µg/m³;343.0;2024-03-11T04:00:00-05:00;France
FR;ÉVREUX;Evreux Centre;49.02133999977332, 1.1483189995666427;SO2;eea;µg/m³;5.25;2016-12-05T11:00:00-06:00;France
FR;TOULOUSE;Toulouse Berthelot;43.58734500001323, 1.4440030003237578;PM10;eea;µg/m³;11.3;2024-10-23T02:00:00-05:00;France
FR;MONTLHÉRY;RN20 - MONTLHERY;48.6409299998147, 2.2687200004265597;NO;eea;µg/m³;95.4;2024-03-11T04:00:00-05:00;France
FR;MONTFAUCON;Montfaucon;47.234609999951395, 6.076472000363058;O3;eea;µg/m³;50.0;2024-10-23T02:00:00-05:00;France
FR;BIARRITZ;Biarritz-hippodrome;43.47023799995679, -1.553876000216595;PM2.5;eea;µg/m³;5.2;2024-10-21T20:00:00-05:00;France
FR;LE HAVRE;Le Havre ville-haute;49.51468699988036, 0.10064500044117146;SO2;eea;µg/m³;10.2;2024-10-23T02:00:00-05:00;France
FR;BASSENS;BASSENS;44.90029500003576, -0.5158349997004273;SO2;eea;µg/m³;0.7;2024-10-23T02:00:00-05:00;France
FR;ROANNE;ROANNE;46.041110000297905, 4.0746560001998136;PM10;eea;µg/m³;7.7;2024-10-21T20:00:00-05:00;France
FR;MARMANDE;MARMANDE;44.508779999705844, 0.14269499965193722;PM10;eea;µg/m³;10.3;2024-10-21T20:00:00-05:00;France
FR;NEVERS;Nevers;46.996825999797785, 3.1710920000123655;PM2.5;eea;µg/m³;5.4;2024-10-21T20:00:00-05:00;France
FR;PUSIGNAN;SAINT EXUPERY;45.75329999969274, 5.072199999985248;PM2.5;eea;µg/m³;4.6;2024-10-23T02:00:00-05:00;France
FR;MONTAUBAN;Montauban;44.012855999860335, 1.3753051995567598;NO;eea;µg/m³;1.3;2024-03-11T04:00:00-05:00;France
FR;MONTCEAU-LES-MINES;Montceau-les-Mines 9me écluse;46.67878300005844, 4.36689299992175;O3;eea;µg/m³;8.2;2024-10-23T02:00:00-05:00;France
FR;TOURS;La Bruyère;47.41908299971269, 0.6829439998174496;NO;eea;µg/m³;4.5;2024-03-11T04:00:00-05:00;France
FR;TOURS;Pompidou;47.39463799986039, 0.7048609999996622;CO;eea;µg/m³;35.0;2022-04-04T05:00:00-05:00;France
FR;VALENCIENNES;Valenciennes Acacias;50.35853000006559, 3.508040000157785;PM2.5;eea;µg/m³;12.95;2017-07-18T15:00:00-05:00;France
FR;AMIENS;St Pierre Amiens;49.90167000014326, 2.3045969997870466;O3;eea;µg/m³;2.5;2024-10-23T02:00:00-05:00;France
FR;PARIS 18E ARRONDISSEMENT;PARIS 18eme;48.891665999897555, 2.346666999987613;PM10;eea;µg/m³;4.8;2024-10-21T20:00:00-05:00;France
FR;LE TEMPLE;LE TEMPLE;44.86581000007468, -0.9399999995896751;O3;eea;µg/m³;36.0;2024-10-23T02:00:00-05:00;France
FR;SAINT-LÔ;Saint-Lô Eglise;49.11639000009266, -1.084722000069518;NO;eea;µg/m³;17.2;2024-03-11T04:00:00-05:00;France
FR;TOULOUSE;ECOLE M.JACQUIER;43.57569499986907, 1.4180640000694156;O3;eea;µg/m³;0.9;2024-10-23T02:00:00-05:00;France
FR;FEYZIN;FEYZIN STADE;45.66389999989408, 4.845899999684472;SO2;eea;µg/m³;2.1;2024-10-23T02:00:00-05:00;France
FR;WATTIGNIES;Wattignies;50.59774000018877, 3.049460000049802;O3;eea;µg/m³;7.5;2024-10-23T02:00:00-05:00;France
FR;SAILLAT-SUR-VIENNE;SAILLAT - Ipaper;45.87583500017001, 0.8239510003718257;PM10;eea;µg/m³;12.6;2024-10-21T20:00:00-05:00;France
FR;GAP;GAP JEAN JAURES;44.54864999982685, 6.067237000340383;PM2.5;eea;µg/m³;14.3;2024-10-21T20:00:00-05:00;France
FR;NÎMES;Nimes Gauzy;43.83440000024367, 4.3743999997655765;O3;eea;µg/m³;59.8;2024-10-23T02:00:00-05:00;France
FR;VILLENTROIS-FAVEROLLES-EN-BERRY;Faverolles;47.17016599999843, 1.4096940004102336;O3;eea;µg/m³;12.9;2024-10-23T02:00:00-05:00;France
FR;BAYONNE;SAINT-CROUTS;43.47981999995059, -1.4891570004380286;NO;eea;µg/m³;3.2;2024-03-11T04:00:00-05:00;France
FR;AIRVAULT;AIRVAULT - Stade Laillé;46.82379500017337, -0.13563399987194635;NO2;eea;µg/m³;5.2;2024-10-23T02:00:00-05:00;France
FR;TOULOUSE;TRAFIC_TOULOUSE;43.643943999839024, 1.4682439996381662;PM10;eea;µg/m³;16.7;2024-10-23T02:00:00-05:00;France
FR;BESANÇON;Besancon Mégevand;47.235973000217115, 6.023611000388419;NO;eea;µg/m³;37.9;2024-03-11T04:00:00-05:00;France
FR;GRAVELINES;Gravelines PC/Drire;50.98106000001642, 2.1431700001489395;SO2;eea;µg/m³;0.7;2024-10-23T02:00:00-05:00;France
FR;BÉTHUNE;Bethune Stade;50.535384999862295, 2.635691999749327;PM2.5;eea;µg/m³;4.1;2024-10-21T20:00:00-05:00;France
FR;NICE;NICE ARSON;43.702076000066626, 7.286255999915251;NO;eea;µg/m³;18.8;2024-03-11T04:00:00-05:00;France
FR;TARBES;Tarbes lycée Dupuy;43.23029699972903, 0.06233899967155903;O3;eea;µg/m³;36.4;2024-10-23T02:00:00-05:00;France
FR;VERSAILLES;VERSAILLES;48.7991680000162, 2.1305559997614636;NO2;eea;µg/m³;17.9;2024-10-23T02:00:00-05:00;France
FR;MACOURIA;Matiti;5.034601999769139, -52.56379299979305;O3;eea;µg/m³;1.8;2024-10-23T02:00:00-05:00;France
FR;ROYE;Roye;49.69669699983572, 2.8011389998097407;O3;eea;µg/m³;52.3;2024-10-21T20:00:00-05:00;France
FR;CLERMONT-FERRAND;Montferrand;45.7972800002671, 3.113833000221961;NO2;eea;µg/m³;10.9;2024-10-23T02:00:00-05:00;France
FR;DAMPARIS;Damparis;47.06563999977693, 5.415028000077987;NO2;eea;µg/m³;6.3;2024-10-23T02:00:00-05:00;France
FR;DAMPARIS;Damparis;47.06563999977693, 5.415028000077987;SO2;eea;µg/m³;0.7;2024-10-23T02:00:00-05:00;France
FR;THIONVILLE;Thionville-Centre;49.35833700015846, 6.156942000146252;SO2;eea;µg/m³;5.0;2019-08-27T03:00:00-05:00;France
FR;LE HAVRE;Le Havre Lafaurie-montant;49.50018700022254, 0.11090300011277074;PM10;eea;µg/m³;9.3;2024-10-21T20:00:00-05:00;France
FR;HÉMING;Heming;48.6947249998427, 6.965274999684525;NO2;eea;µg/m³;12.0;2024-10-23T02:00:00-05:00;France
FR;SAINT-GERMAIN-SUR-RHÔNE;St Germain/Rhône;46.072224000206376, 5.820833000425056;O3;eea;µg/m³;20.8;2024-10-23T02:00:00-05:00;France
FR;POITIERS;Les Couronneries;46.58696000009186, 0.3584579997235412;NO;eea;µg/m³;4.6;2024-03-11T04:00:00-05:00;France
FR;SAINT-MARTIN-DU-TERTRE;Zone Rurale Nord;49.100276999827166, 2.343889000395661;PM10;eea;µg/m³;9.4;2024-10-23T02:00:00-05:00;France
FR;MANOSQUE;MANOSQUE;43.835784999886975, 5.786131000151143;O3;eea;µg/m³;7.0;2024-10-23T02:00:00-05:00;France
FR;OYSONVILLE;Oysonville;48.39114000007974, 1.9556109999126432;NO2;eea;µg/m³;30.5;2024-10-23T02:00:00-05:00;France
FR;SAINT-AMAND-LES-EAUX;Saint Amand;50.45647000016905, 3.427940000270445;NO;eea;µg/m³;4.8;2024-03-11T04:00:00-05:00;France
FR;VANNES;Vannes UTA;47.64892000006578, -2.7639900003799855;NO;eea;µg/m³;4.9;2024-03-11T04:00:00-05:00;France
FR;POITIERS;Poitiers Centre  Augouard;46.58399999992892, 0.3455820002935599;CO;eea;µg/m³;289.0;2024-03-11T04:00:00-05:00;France
FR;POITIERS;Poitiers-Le Nain;46.591232000116015, 0.34039000025941196;NO;eea;µg/m³;34.2;2024-03-11T04:00:00-05:00;France
FR;TOULOUSE;Toulouse Port de l'Embouchure;43.610386000052614, 1.4152000002637386;NO2;eea;µg/m³;49.7;2024-10-23T02:00:00-05:00;France
FR;SAINT-JUNIEN;ST JUNIEN - Fontaine;45.88485000013933, 0.89843099970453;NO;eea;µg/m³;0.9;2024-03-11T04:00:00-05:00;France
FR;SAINT-JUNIEN;ST JUNIEN - Fontaine;45.88485000013933, 0.89843099970453;SO2;eea;µg/m³;0.6;2024-10-23T02:00:00-05:00;France
FR;DONGES;PARSCAU DU PLESSIS;47.319157000232174, -2.0669530004165564;PM2.5;eea;µg/m³;5.9;2024-10-22T23:00:00-05:00;France
FR;BOUGUENAIS;LES COUETS;47.18591999976648, -1.591497199973763;PM2.5;eea;µg/m³;0.6;2024-10-20T21:00:00-05:00;France
FR;SAINT-NAZAIRE;PARC PAYSAGER;47.27305599980095, -2.223055999776036;SO2;eea;µg/m³;0.4;2024-10-22T23:00:00-05:00;France
FR;CHOLET;SAINT EXUPERY;47.054442999997846, -0.8861109999432406;NO2;eea;µg/m³;7.9;2024-10-22T21:00:00-05:00;France
FR;LA TARDIÈRE;LA TARDIERE;46.656685000042216, -0.7436809997068574;PM2.5;eea;µg/m³;6.7;2024-10-22T21:00:00-05:00;France
FR;PAIMBŒUF;CUTULLIC2;47.28611400009877, -2.032288999777477;SO2;eea;µg/m³;0.3;2024-10-22T21:00:00-05:00;France
FR;SAINT-ÉTIENNE-DE-MONTLUC;S ETIENNE DE MONTLUC;47.28318000004529, -1.7831640001716063;SO2;eea;µg/m³;0.7;2024-10-22T21:00:00-05:00;France
FR;LAVAL;MAZAGRAN;48.06943000015852, -0.7676919997658113;NO2;eea;µg/m³;7.0;2024-10-22T21:00:00-05:00;France
FR;HAYANGE;HAYANGE-MARSPICH;49.337400000050344, 6.08207000027807;NO2;eea;µg/m³;12.0;2019-07-29T04:00:00-05:00;France
FR;SAINT-PAUL;Chaussée Royale;-20.998576999937065, 55.280619999672524;NO2;eea;µg/m³;18.88;2017-07-17T04:00:00-05:00;France
FR;ANNECY;NOVEL;45.91694300011561, 6.135556000416689;O3;eea;µg/m³;11.8;2024-10-18T09:00:00-05:00;France
FR;LATTES;Montpellier Périurbaine Sud (Lattes);43.5704999997927, 3.9118000001336015;O3;eea;µg/m³;95.8;2024-09-26T07:00:00-05:00;France
FR;;Balcony;48.826771809060084, 2.332162797396593;TEMPERATURE;airgradient;c;17.26949405670166;2024-09-23T04:00:00-05:00;France
FR;COLMAR;Colmar Centre;48.074642000044044, 7.350666999722242;NO2;eea;µg/m³;18.4;2024-07-30T06:00:00-05:00;France
FR;LISIEUX;Lisieux;49.147223999955635, 0.22722199966736098;NO;eea;µg/m³;10.5;2024-03-11T04:00:00-05:00;France
FR;ATMO OCCITANIE;NET-FR068A;42.6958, 2.8997;NO2;EEA France;µg/m³;12.4;2024-03-04T01:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.57555800000001, 1.418611;O3;EEA France;µg/m³;3.3;2024-03-04T01:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.928055, 2.146111;NO2;EEA France;µg/m³;17.7;2024-03-04T01:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.609974, 3.898611;PM10;EEA France;µg/m³;11.8;2024-03-04T01:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;44.90027599999999, -0.514722;NO2;EEA France;µg/m³;37.5;2024-03-04T01:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;43.37611, -0.536944;SO2;EEA France;µg/m³;-0.1;2024-03-04T01:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.556946, 1.406389;PM10;EEA France;µg/m³;15.4;2024-03-04T00:00:00-06:00;France
FR;Nièvre;FR26012;47.2750173101874, 4.09832992182145;O3;EEA France;µg/m³;65.6;2024-01-29T11:00:00-06:00;France
FR;Nièvre;FR26012;47.2750173101874, 4.09832992182145;NO;EEA France;µg/m³;0.1;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR02041;43.6389642135529, 5.09999637937892;NO;EEA France;µg/m³;1.3;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR03048;43.5557572024514, 5.4618018432109;O3;EEA France;µg/m³;49.0;2024-01-29T11:00:00-06:00;France
FR;Seine-et-Marne;FR04173;48.8055412818308, 3.08444637639995;PM10;EEA France;µg/m³;28.3;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR03014;43.348052932201504, 5.360651542219041;PM2.5;EEA France;µg/m³;15.3;2024-01-29T11:00:00-06:00;France
FR;Alpes-Maritimes;FR24007;43.5997495987433, 7.094723434072;NO2;EEA France;µg/m³;33.7;2024-01-29T11:00:00-06:00;France
FR;Côte-d'Or;FR26014;47.340253323593, 5.05833251650146;NO;EEA France;µg/m³;67.8;2024-01-29T11:00:00-06:00;France
FR;Nord;FR11007;50.6408018273658, 3.07477152078998;NO2;EEA France;µg/m³;44.8;2024-01-12T04:00:00-06:00;France
FR;Rhône;FR20046;45.77891060492751, 4.92469913483583;PM10;EEA France;µg/m³;13.7;2022-05-02T07:00:00-05:00;France
FR;Reunion;FR38008;-20.8847369878067, 55.4538109724538;NO;EEA France;µg/m³;2.0;2023-12-31T14:00:00-06:00;France
FR;;FR20019;45.7583572550156, 4.88621530806415;PM10;EEA France;µg/m³;23.1;2021-12-21T00:00:00-06:00;France
FR;;FR12045;43.09499699946431, -0.051944;NO2;EEA France;µg/m³;5.9;2020-06-10T02:00:00-05:00;France
FR;;FR01022;49.1311139994689, 6.207225;SO2;EEA France;µg/m³;2.7;2020-03-24T05:00:00-05:00;France
FR;;FR30038;48.5492988706458, 5.46068793225859;SO2;EEA France;µg/m³;1.2;2019-05-02T06:00:00-05:00;France
FR;;FR31032;44.1922219994633, 0.623889;PM10;EEA France;µg/m³;16.0;2018-12-27T01:00:00-06:00;France
FR;;FR06007;50.278335999472496, 3.973611;NO2;EEA France;µg/m³;10.2;2018-04-24T19:00:00-05:00;France
FR;;FR34018;47.9979809994662, 2.720156;NO2;EEA France;µg/m³;3.35;2018-04-24T19:00:00-05:00;France
FR;;FR20061;45.9863829994635, 4.719281;NO2;EEA France;µg/m³;24.33;2017-12-18T15:00:00-06:00;France
FR;;Marignane Ville;43.419737671276444, 5.212779863300123;CO;EEA France;µg/m³;200.0;2017-07-18T15:00:00-05:00;France
FR;;Vannes Roscanvec;47.6566951743188, -2.75819623151342;NO2;EEA France;µg/m³;24.85;2017-05-31T02:00:00-05:00;France
FR;LORIENT;Lorient B. Bissonnet;47.74249999990309, -3.3950099996579963;NO;eea;µg/m³;5.4;2024-03-11T04:00:00-05:00;France
FR;GAP;GAP COMMANDERIE;44.55519500016715, 6.073015000180452;NO;eea;µg/m³;2.9;2024-03-11T04:00:00-05:00;France
FR;MONTLUÇON;Montluçon;46.34071999975818, 2.593944999588949;PM10;eea;µg/m³;7.6;2024-10-23T02:00:00-05:00;France
FR;GRANDFONTAINE;Donon Vosges Moyennes 2;48.4929920001705, 7.129800000378354;PM2.5;eea;µg/m³;5.2;2024-10-23T02:00:00-05:00;France
